Date,Time gap,Count,Average speed
2020-02-01,1,4,16
2020-02-01,2,4,27
2020-02-01,3,4,14
2020-02-01,4,2,25
2020-02-01,5,2,22
2020-02-01,6,2,34
2020-02-01,8,2,16
2020-02-01,9,1,9
2020-02-01,11,1,9
2020-02-01,12,4,19
2020-02-01,15,2,25
2020-02-01,17,1,9
2020-02-01,19,1,31
2020-02-01,21,1,17
2020-02-01,22,1,24
2020-02-01,23,2,26
2020-02-01,25,1,14
2020-02-01,26,2,21
2020-02-01,27,1,28
2020-02-01,28,1,28
2020-02-01,29,2,21
2020-02-01,30,1,21
2020-02-01,31,2,22
2020-02-01,32,3,23
2020-02-01,33,7,26
2020-02-01,34,9,24
2020-02-01,35,11,24
2020-02-01,36,8,21
2020-02-01,37,5,14
2020-02-01,38,9,21
2020-02-01,39,11,19
2020-02-01,40,5,21
2020-02-01,41,4,31
2020-02-01,42,10,21
2020-02-01,43,8,21
2020-02-01,44,12,22
2020-02-01,45,15,22
2020-02-01,46,9,21
2020-02-01,47,14,22
2020-02-01,48,17,24
2020-02-01,49,11,20
2020-02-01,50,15,25
2020-02-01,51,10,22
2020-02-01,52,15,25
2020-02-01,53,13,22
2020-02-01,54,16,26
2020-02-01,55,19,23
2020-02-01,56,13,22
2020-02-01,57,15,24
2020-02-01,58,19,22
2020-02-01,59,14,24
2020-02-01,60,19,19
2020-02-01,61,23,20
2020-02-01,62,12,19
2020-02-01,63,13,25
2020-02-01,64,24,20
2020-02-01,65,15,25
2020-02-01,66,15,23
2020-02-01,67,18,21
2020-02-01,68,17,23
2020-02-01,69,9,19
2020-02-01,70,18,19
2020-02-01,71,14,23
2020-02-01,72,11,20
2020-02-01,73,20,19
2020-02-01,74,12,20
2020-02-01,75,15,24
2020-02-01,76,19,21
2020-02-01,77,14,22
2020-02-01,78,17,24
2020-02-01,79,13,24
2020-02-01,80,5,18
2020-02-01,81,2,31
2020-02-01,82,4,24
2020-02-01,83,17,21
2020-02-01,84,3,29
2020-02-01,85,5,24
2020-02-01,86,5,23
2020-02-01,87,4,24
2020-02-01,88,5,21
2020-02-01,89,1,14
2020-02-01,90,4,20
2020-02-01,91,6,26
2020-02-01,92,5,23
2020-02-01,93,4,20
2020-02-01,94,4,17
2020-02-01,95,9,22
2020-02-01,96,4,26
2020-02-02,1,3,20
2020-02-02,2,4,22
2020-02-02,3,1,25
2020-02-02,4,2,24
2020-02-02,5,3,19
2020-02-02,6,2,22
2020-02-02,7,1,8
2020-02-02,9,3,22
2020-02-02,11,1,20
2020-02-02,12,2,17
2020-02-02,16,1,17
2020-02-02,19,2,24
2020-02-02,20,1,14
2020-02-02,21,1,10
2020-02-02,22,4,27
2020-02-02,25,3,25
2020-02-02,26,2,31
2020-02-02,27,1,30
2020-02-02,28,2,24
2020-02-02,29,2,27
2020-02-02,31,5,27
2020-02-02,32,1,23
2020-02-02,33,4,26
2020-02-02,34,4,23
2020-02-02,35,4,24
2020-02-02,36,3,17
2020-02-02,37,6,23
2020-02-02,38,5,20
2020-02-02,39,6,22
2020-02-02,40,9,24
2020-02-02,41,6,23
2020-02-02,42,5,21
2020-02-02,43,7,22
2020-02-02,44,4,19
2020-02-02,45,9,21
2020-02-02,46,10,23
2020-02-02,47,7,20
2020-02-02,48,8,23
2020-02-02,49,8,22
2020-02-02,50,14,26
2020-02-02,51,19,24
2020-02-02,52,8,19
2020-02-02,53,10,21
2020-02-02,54,6,25
2020-02-02,55,10,21
2020-02-02,56,13,25
2020-02-02,57,13,25
2020-02-02,58,11,22
2020-02-02,59,23,22
2020-02-02,60,15,22
2020-02-02,61,9,23
2020-02-02,62,9,22
2020-02-02,63,11,20
2020-02-02,64,8,18
2020-02-02,65,6,21
2020-02-02,66,7,26
2020-02-02,67,16,22
2020-02-02,68,16,25
2020-02-02,69,10,23
2020-02-02,70,7,25
2020-02-02,71,7,24
2020-02-02,72,9,20
2020-02-02,73,8,23
2020-02-02,74,7,23
2020-02-02,75,11,21
2020-02-02,76,9,25
2020-02-02,77,10,26
2020-02-02,78,4,23
2020-02-02,79,5,25
2020-02-02,80,2,13
2020-02-02,81,3,19
2020-02-02,82,2,22
2020-02-02,83,5,26
2020-02-02,84,1,22
2020-02-02,85,1,19
2020-02-02,86,3,24
2020-02-02,87,2,23
2020-02-02,88,4,24
2020-02-02,91,5,21
2020-02-02,92,2,24
2020-02-02,93,2,10
2020-02-02,94,2,11
2020-02-02,96,2,32
2020-02-03,16,2,21
2020-02-03,18,4,17
2020-02-03,22,1,26
2020-02-03,23,3,27
2020-02-03,24,10,31
2020-02-03,25,16,26
2020-02-03,26,17,27
2020-02-03,27,48,25
2020-02-03,28,91,26
2020-02-03,29,90,27
2020-02-03,30,138,24
2020-02-03,31,200,23
2020-02-03,32,211,22
2020-02-03,33,120,24
2020-02-03,34,126,21
2020-02-03,35,72,23
2020-02-03,36,40,25
2020-02-03,37,28,20
2020-02-03,38,16,25
2020-02-03,39,12,24
2020-02-03,40,21,19
2020-02-03,41,11,24
2020-02-03,42,15,22
2020-02-03,43,13,21
2020-02-03,44,18,20
2020-02-03,45,14,21
2020-02-03,46,23,21
2020-02-03,47,26,22
2020-02-03,48,23,21
2020-02-03,49,16,18
2020-02-03,50,26,22
2020-02-03,51,24,21
2020-02-03,52,18,21
2020-02-03,53,32,20
2020-02-03,54,24,18
2020-02-03,55,17,19
2020-02-03,56,22,21
2020-02-03,57,9,23
2020-02-03,58,15,19
2020-02-03,59,14,22
2020-02-03,60,15,20
2020-02-03,61,16,20
2020-02-03,62,10,22
2020-02-03,63,37,20
2020-02-03,64,17,21
2020-02-03,65,59,20
2020-02-03,66,50,18
2020-02-03,67,46,17
2020-02-03,68,58,19
2020-02-03,69,25,17
2020-02-03,70,61,17
2020-02-03,71,29,18
2020-02-03,72,60,17
2020-02-03,73,24,18
2020-02-03,74,24,20
2020-02-03,75,18,21
2020-02-03,76,17,21
2020-02-03,77,17,21
2020-02-03,78,12,18
2020-02-03,79,6,23
2020-02-03,80,1,9
2020-02-03,81,5,21
2020-02-03,82,4,20
2020-02-03,83,3,22
2020-02-03,84,4,19
2020-02-03,85,2,24
2020-02-03,86,4,22
2020-02-03,87,2,26
2020-02-03,88,1,11
2020-02-03,89,3,19
2020-02-03,90,2,27
2020-02-03,91,1,8
2020-02-03,96,1,6
2020-02-04,3,1,25
2020-02-04,16,1,22
2020-02-04,18,1,24
2020-02-04,19,4,22
2020-02-04,21,2,22
2020-02-04,22,2,29
2020-02-04,23,5,27
2020-02-04,24,7,26
2020-02-04,25,13,24
2020-02-04,26,36,26
2020-02-04,27,39,23
2020-02-04,28,79,22
2020-02-04,29,71,21
2020-02-04,30,126,22
2020-02-04,31,145,21
2020-02-04,32,147,20
2020-02-04,33,86,20
2020-02-04,34,109,19
2020-02-04,35,25,20
2020-02-04,36,59,21
2020-02-04,37,26,19
2020-02-04,38,12,22
2020-02-04,39,13,21
2020-02-04,40,8,21
2020-02-04,41,16,23
2020-02-04,42,10,23
2020-02-04,43,12,19
2020-02-04,44,11,20
2020-02-04,45,33,19
2020-02-04,46,32,19
2020-02-04,47,25,20
2020-02-04,48,27,20
2020-02-04,49,26,17
2020-02-04,50,21,18
2020-02-04,51,13,17
2020-02-04,52,28,19
2020-02-04,53,25,19
2020-02-04,54,19,17
2020-02-04,55,21,19
2020-02-04,56,12,16
2020-02-04,57,22,17
2020-02-04,58,20,20
2020-02-04,59,18,16
2020-02-04,60,8,20
2020-02-04,61,20,19
2020-02-04,62,11,17
2020-02-04,63,30,19
2020-02-04,64,15,14
2020-02-04,65,38,17
2020-02-04,66,48,17
2020-02-04,67,35,17
2020-02-04,68,44,18
2020-02-04,69,20,15
2020-02-04,70,61,17
2020-02-04,71,31,19
2020-02-04,72,45,17
2020-02-04,73,45,15
2020-02-04,74,27,18
2020-02-04,75,22,19
2020-02-04,76,22,21
2020-02-04,77,25,20
2020-02-04,78,8,20
2020-02-04,79,9,20
